83.66537,1.571805,-154.1724,-156.5854,-159.5598,-166.6767,-167.5016,-171.4108,-174.1452,-175.1494,-171.1394,-168.9151,-160.9315,-148.4582,-145.2048,-147.6216,-153.7052,-118.3454,-148.0279,-85.07777,-110.8544,-133.2733,-164.3296,-203.0716,-213.8142,-210.8075,-209.5765,-211.1888,-215.6149,-224.4022,-232.7314,-239.478,-242.5782,-247.0098,-248.8949,-248.3598,-250.3624,-256.0457,-259.122,-253.2912,-226.5943,-168.5503,-45.4614,-107.1155,80.80257,-0.1109218,0.4426646,1.755331
85.11004,2.297252,-151.7115,-154.2719,-159.077,-164.2092,-166.6086,-169.9061,-172.1662,-173.4286,-169.3592,-167.0242,-160.3364,-147.2648,-146.397,-144.368,-153.8396,-118.3454,-151.5585,-91.79101,-109.5425,-131.5569,-166.5467,-204.6337,-211.8752,-206.3058,-208.3947,-211.0543,-213.57,-219.9564,-231.1687,-237.5595,-241.3166,-244.454,-246.8538,-247.4577,-249.4572,-255.9185,-259.3804,-252.1975,-226.7177,-168.671,-44.03329,-106.9944,80.80257,-0.221852,0.2213243,0.9360635
84.74887,0.7260502,-153.6802,-155.733,-160.2839,-165.5663,-167.5016,-170.4076,-173.4031,-173.4286,-170.0713,-167.1503,-160.3364,-147.3842,-145.8009,-147.5011,-152.2273,-118.2137,-150.6432,-84.81956,-110.7232,-128.3691,-156.5045,-203.4621,-210.841,-207.9779,-206.9503,-207.5569,-212.6754,-219.0672,-228.1634,-235.641,-240.6284,-243.4318,-245.0677,-245.3955,-247.2588,-253.7562,-256.5386,-248.8072,-225.8538,-168.3088,-42.60518,-107.2365,83.44466,-0.1109218,0.8853469,2.223478
84.14693,1.209596,-153.9263,-154.6372,-160.7667,-164.3326,-168.3946,-170.2822,-174.6399,-173.3057,-170.902,-167.7805,-160.9315,-147.3842,-145.3241,-144.609,-152.496,-118.8719,-153.6508,-88.82169,-110.4608,-133.5186,-160.2866,-199.1664,-210.7117,-206.5631,-207.6068,-209.1711,-213.4422,-220.2898,-228.7645,-234.6253,-239.1374,-242.5373,-244.3023,-245.3955,-247.9054,-254.265,-256.151,-249.1353,-225.8538,-167.4637,-42.60518,-109.8993,79.48152,0.1109399,-0.5522881,-0.000237586
85.23042,2.297573,-150.7272,-153.5413,-158.7149,-162.8521,-165.588,-168.6522,-171.7952,-172.5683,-169.1218,-166.2679,-159.7412,-146.9068,-145.2048,-144.609,-154.6457,-119.7934,-152.4739,-87.65978,-110.4608,-132.9055,-157.9391,-200.338,-210.1946,-207.2062,-207.4755,-208.2295,-212.1641,-219.0672,-228.524,-234.9638,-239.0227,-241.7705,-243.9196,-245.0089,-246.4828,-253.1202,-255.376,-248.2604,-225.8538,-168.0673,-41.89113,-106.8734,79.70169,0.6655938,0.7746767,0.4679162
84.14693,0.6051639,-151.2194,-153.6631,-158.8356,-163.5923,-165.2053,-168.4014,-172.2899,-172.5683,-168.5284,-166.0157,-159.7412,-146.4295,-145.3241,-146.0551,-150.0776,-118.477,-147.1125,-85.07777,-109.6737,-132.4151,-157.0261,-202.1604,-209.2898,-206.9489,-206.1624,-207.5569,-211.7807,-217.7335,-226.9613,-233.7224,-237.5317,-240.6205,-243.1542,-244.6222,-246.2242,-252.357,-254.4718,-247.4948,-225.4836,-167.4637,-41.5341,-106.5103,80.91266,-0.4437141,-0.110484,0.8190234
83.30421,2.176687,-150.7272,-152.689,-159.3183,-162.8521,-165.9707,-168.5268,-172.661,-171.7079,-169.7152,-166.52,-159.9793,-145.8328,-145.0856,-144.368,-149.9432,-119.3985,-147.2433,-87.14338,-109.8049,-130.4534,-159.8954,-201.6397,-209.419,-205.6627,-206.6876,-207.6915,-212.2919,-218.4004,-226.7208,-233.3839,-236.2701,-239.726,-241.8784,-243.3334,-245.0604,-250.9578,-253.8259,-247.9323,-226.7177,-167.8259,-41.05807,-104.4527,82.78415,9.23E-06,-0.6627399,1.170137
83.90615,2.539346,-149.9889,-152.9325,-157.9907,-163.0989,-165.4604,-169.0283,-171.7952,-172.6912,-169.2405,-166.52,-159.8603,-147.1455,-145.5625,-144.4885,-151.2868,-117.4239,-149.9893,-85.20686,-109.8049,-131.6795,-157.1566,-200.4681,-211.0995,-206.4344,-206.2937,-207.5569,-211.3973,-218.6227,-227.6825,-233.0453,-236.3848,-239.9816,-242.1336,-243.0756,-244.931,-250.7034,-253.4384,-247.2761,-226.1006,-166.6185,-40.70104,-104.3317,82.56396,-0.4437141,0.2213243,0.5849498
83.78576,1.330482,-153.9263,-155.4895,-159.3183,-166.0598,-167.5016,-170.0314,-173.5267,-173.5516,-170.0713,-167.0242,-162.0028,-148.1002,-147.1123,-146.2961,-148.4653,-119.5301,-144.2357,-80.43013,-109.2801,-129.4726,-157.5479,-201.7698,-210.841,-206.4344,-204.8492,-207.826,-210.886,-219.623,-227.5623,-233.271,-236.8435,-239.8538,-242.7715,-243.0756,-244.1551,-250.8306,-253.8259,-248.3698,-225.607,-166.0148,-40.46302,-102.2741,85.42625,-0.332783,0.1106541,1.755331
84.14693,2.176687,-157.2485,-157.4377,-158.8356,-167.5403,-170.6909,-172.5393,-176.2478,-173.9203,-172.4449,-169.2932,-164.1453,-148.9355,-148.7813,-146.8986,-153.3021,-118.2137,-148.2894,-84.30315,-110.4608,-132.1699,-156.2437,-198.2552,-209.419,-208.621,-206.6876,-207.2879,-212.1641,-219.8453,-228.6442,-233.3839,-237.6464,-241.7705,-243.0266,-243.9778,-245.4483,-251.2122,-255.2468,-248.2604,-225.2367,-166.377,-41.77212,-108.5679,81.24292,-0.1109218,-0.2209326,1.404217
