-229.204,21.64069,64.69242,37.65365,11.5964,-5.922953,-19.64972,-32.85263,-52.44131,-75.95988,-88.89339,-97.06274,-102.4881,-98.21674,-91.31982,-88.81467,-76.85269,-75.16765,-76.36839,-73.84589,-106.9186,-108.9973,-118.9436,-132.3875,-148.505,-173.2504,-198.7709,-227.0612,-247.9502,-262.5246,-278.46,-291.2302,-301.9894,-316.6522,-326.9687,-347.0842,-457.918,-459.4312,-470.4486,-487.8785,-576.1111,-610.8129,-560.2925,-87.62875,90.26991,-0.6655693,0.6640515,1.404114
-227.8812,21.3989,66.41762,39.23778,10.87128,-4.442212,-17.60818,-31.72411,-50.21502,-75.22242,-88.06263,-96.55852,-101.8929,-97.62005,-91.31982,-86.64557,-79.27113,-78.19534,-78.46062,-75.91149,-107.181,-110.5912,-121.552,-133.8194,-150.8314,-174.408,-199.8212,-228.2718,-248.8449,-265.5255,-280.3837,-293.1484,-304.1686,-318.6967,-327.479,-347.4708,-460.1165,-462.7383,-472.7737,-490.8313,-575.2472,-609.9678,-563.1487,-88.59703,89.82957,0.3328055,-0.2209326,1.638188
-228.8432,21.51979,64.81565,38.87221,10.62958,-5.552766,-19.01173,-32.35106,-50.83343,-75.59115,-88.53735,-96.81063,-103.2022,-98.57475,-90.72375,-85.80202,-79.9429,-77.27387,-78.98368,-75.78239,-107.5746,-111.2042,-121.2912,-134.2099,-151.6069,-176.08,-201.7906,-228.5409,-248.8449,-267.3039,-281.3456,-294.2767,-304.398,-318.6967,-328.6271,-347.3419,-461.151,-462.7383,-473.2904,-492.2531,-575.0003,-612.3826,-564.9338,-91.2598,87.84799,-0.3327778,-0.3313844,0.8189271
-228.3622,21.64068,65.43179,38.87221,12.07981,-4.689002,-17.73578,-31.59871,-50.09134,-75.46824,-87.23186,-96.93669,-102.012,-98.45541,-90.96217,-85.68152,-83.03313,-78.59026,-82.38358,-78.88081,-108.3617,-115.7406,-124.5516,-138.1151,-153.4163,-179.1669,-202.447,-231.3657,-251.2732,-271.7497,-285.5537,-294.8409,-305.7743,-321.3802,-331.6889,-351.8529,-463.2201,-465.2822,-476.1322,-494.8778,-576.1111,-612.2618,-568.2661,-94.89083,83.22433,-0.7765003,0.4427112,1.170041
-227.761,21.88247,66.41762,40.09077,12.92577,-4.072027,-17.48059,-31.22254,-50.09134,-74.48495,-87.11318,-96.18035,-102.9642,-97.62005,-91.08139,-85.68152,-86.79511,-81.35468,-84.08353,-82.62473,-109.6735,-117.8249,-127.2904,-139.547,-156.1304,-180.9676,-205.5979,-233.6524,-252.0401,-273.0834,-288.1988,-298.7902,-308.2976,-323.5525,-334.3679,-355.3327,-466.453,-467.5717,-480.2657,-499.5805,-576.1111,-613.2278,-570.6462,-95.37496,83.55458,1.36E-05,0.4427112,0.7018871
-227.761,22.36604,64.32274,38.6285,11.95895,-6.293138,-19.26693,-32.35106,-50.83343,-75.09951,-87.94395,-95.55006,-103.2022,-97.26202,-89.88925,-85.44051,-86.92947,-83.06598,-86.43729,-84.81944,-111.379,-119.1735,-128.9859,-141.6297,-157.6814,-184.9548,-206.7795,-234.325,-254.2128,-275.084,-288.6797,-300.7084,-311.7384,-327.6416,-337.1745,-355.9771,-468.1342,-468.3349,-482.4617,-501.1116,-575.9877,-614.1936,-573.1454,-97.06945,82.23354,0.1109447,-0.1104807,1.638188
-226.1977,22.24516,65.92471,38.99407,13.04662,-5.182582,-18.11856,-32.10028,-50.83343,-75.71406,-87.94395,-95.29795,-102.369,-98.45541,-89.77003,-84.83797,-87.19819,-83.98745,-85.78347,-83.78664,-111.5102,-118.0701,-130.0293,-142.6711,-158.3276,-183.0255,-208.0924,-235.1321,-256.0021,-275.5286,-289.6416,-302.0625,-313.5735,-328.6639,-337.6848,-359.328,-471.2378,-471.642,-482.9784,-501.7678,-576.6047,-614.7973,-573.5024,-96.34324,83.77475,0.7765281,-0.1104807,1.404114
-225.9572,22.48694,66.54085,39.84706,13.65088,-4.318817,-17.86337,-30.72097,-50.21502,-73.8704,-87.46923,-94.91978,-101.7739,-96.188,-89.77003,-85.07899,-87.06383,-84.77728,-86.04501,-83.78664,-113.2156,-121.503,-128.9859,-141.3694,-159.8786,-183.6686,-209.1427,-236.3427,-256.1299,-274.5283,-289.7619,-303.6422,-314.3764,-328.1528,-338.5778,-357.7814,-470.3326,-472.1507,-483.7534,-502.3147,-577.3452,-617.6951,-573.7405,-97.67461,82.12345,1.36E-05,-0.6627367,1.053001
-225.3559,22.72873,65.67825,39.48149,13.04662,-4.195422,-18.11856,-31.09715,-50.21502,-74.11622,-86.63846,-94.91978,-101.7739,-96.54601,-88.69711,-83.99445,-85.85462,-84.38236,-84.73735,-82.88293,-113.2156,-116.4762,-129.3771,-140.7185,-159.6201,-180.9676,-206.7795,-235.5356,-255.4909,-272.4165,-286.5156,-302.5138,-313.9176,-327.2583,-339.8535,-358.5547,-469.298,-470.6244,-481.2992,-500.3461,-577.8389,-617.0914,-571.7173,-94.89083,81.90327,-0.2218476,0.5533813,1.053001
-222.9508,22.48694,66.29439,38.75036,14.01344,-5.676163,-18.75654,-31.97488,-50.95713,-76.08279,-87.94395,-96.05429,-102.25,-97.62005,-88.5779,-84.23546,-83.16747,-85.1722,-83.29893,-80.68822,-113.6092,-116.844,-128.4642,-140.1978,-157.1644,-180.0672,-206.9108,-235.8047,-256.5134,-271.1939,-286.8763,-300.3699,-311.7384,-325.2137,-337.302,-356.6215,-468.6514,-469.3524,-480.395,-500.5648,-578.4559,-616.9706,-571.1223,-93.19633,85.20589,-0.2218476,0.332041,1.755228
