-136.2233,26.71824,56.55928,31.43896,8.575824,-14.31378,-28.70896,-43.63623,-65.7989,-99.06698,-118.9194,-133.7699,-148.671,-156.5727,-151.4035,-142.4394,-129.7892,-123.0607,-123.8126,-128.3261,-256.4724,-254.039,-250.9271,-259.6147,-263.4038,-261.5313,-264.8082,-264.4043,-262.5198,-260.7458,-260.6198,-258.0558,-258.1325,-258.1262,-258.8447,-258.0253,-258.1207,-258.9703,-258.7336,-258.4305,-259.469,-274.1952,-332.5095,-98.15858,82.89391,0.7762102,0.4426566,1.755074
-135.021,27.80628,56.92896,30.70782,9.059331,-15.54773,-29.34693,-45.76789,-67.03571,-101.1565,-121.7677,-137.174,-151.8848,-159.3174,-152.4764,-143.2829,-133.5512,-123.982,-127.8656,-129.2298,-253.7175,-260.7823,-254.7092,-263.13,-265.2133,-260.1162,-263.364,-262.7904,-262.392,-259.9678,-262.6634,-260.7639,-261.2288,-261.7042,-260.6307,-260.3452,-259.6725,-258.8431,-258.6045,-258.1024,-259.7159,-274.5574,-331.7954,-100.2162,80.58208,-0.000427414,0.4426566,1.872114
-137.1852,27.81045,57.42188,30.95154,8.575836,-14.56058,-28.96415,-44.38858,-67.40676,-99.55863,-121.8864,-136.0393,-151.6468,-158.7207,-154.1454,-144.006,-130.1922,-123.8504,-126.4274,-128.4552,-250.9626,-252.4451,-251.5792,-262.3488,-264.1793,-264.6187,-263.2327,-263.5974,-262.5198,-262.9687,-260.74,-262.4565,-261.6875,-262.2153,-262.1616,-260.7318,-261.6123,-260.7511,-258.7336,-256.5713,-259.3455,-273.3501,-329.8913,-102.1527,80.472,0.3324174,-0.5522881,1.40396
-143.4373,28.41504,58.1612,32.65753,8.69671,-12.95644,-28.19857,-43.00928,-65.67521,-99.80445,-119.8688,-135.4089,-149.3852,-159.1981,-152.5956,-145.5726,-133.5512,-125.8246,-129.173,-129.6171,-250.4378,-257.7171,-255.4917,-262.2186,-263.5331,-260.1162,-261.0008,-261.3111,-262.0086,-257.9672,-258.2155,-259.4099,-260.082,-259.2762,-257.8241,-257.3809,-254.4998,-253.8825,-251.7583,-251.2124,-259.0987,-273.1086,-322.9888,-98.64272,82.45357,0.554314,-0.110484,1.286927
-141.754,27.93136,57.29861,31.92634,7.729722,-13.69681,-28.32617,-43.26006,-65.7989,-99.06698,-119.3941,-134.9046,-149.3852,-157.6467,-152.1187,-145.6931,-132.6106,-124.6401,-128.2578,-131.0372,-252.0121,-254.8972,-253.6659,-262.0884,-262.3699,-263.5896,-262.7075,-261.3111,-262.0086,-262.413,-261.341,-257.1532,-257.2151,-257.615,-259.6101,-257.8965,-256.5689,-257.0624,-255.7626,-255.9151,-259.5924,-272.8671,-330.4864,-100.9424,82.12331,-0.777065,-2.57E-05,2.457301
-143.1968,28.1732,54.95727,30.58592,6.762708,-15.05415,-29.85732,-44.51397,-67.03571,-100.9107,-120.6996,-135.1568,-150.6945,-158.6014,-152.3572,-143.1624,-133.8199,-125.693,-129.9574,-132.1991,-253.7175,-255.0198,-255.4917,-264.5621,-267.0227,-266.0338,-263.1014,-263.4629,-262.5198,-263.969,-263.7453,-261.5538,-260.082,-260.1707,-260.5031,-260.3452,-258.8965,-259.2247,-259.5087,-260.2897,-259.7159,-273.833,-334.0566,-99.12686,82.01321,-0.6661163,0.1106461,2.691375
-143.317,28.05229,56.436,30.58592,8.33407,-15.30095,-29.34693,-44.63937,-67.15939,-101.1565,-121.1743,-136.7958,-151.1706,-159.7948,-153.3109,-145.0905,-132.4763,-125.693,-127.3426,-130.6499,-254.1111,-264.2152,-263.1865,-268.2077,-266.8935,-267.0629,-264.8082,-266.0182,-263.9257,-265.1916,-265.6686,-265.0517,-264.7837,-266.1766,-264.5854,-263.5673,-264.4572,-262.7862,-263.7714,-264.0081,-258.9752,-273.9538,-338.6979,-100.9424,80.36192,0.4433657,0.5533267,1.872114
-147.1645,28.05229,55.20373,30.0985,7.367082,-15.17755,-31.13326,-44.51397,-68.76727,-101.1565,-122.5985,-137.6784,-153.6702,-160.1528,-154.0262,-145.8136,-130.864,-125.1665,-125.12,-130.2626,-258.3091,-263.2344,-257.3176,-267.6869,-267.5397,-267.4488,-266.2523,-264.8077,-263.6701,-263.5244,-264.2261,-266.6314,-266.3891,-266.8155,-265.9887,-266.6605,-264.5865,-264.3126,-263.1255,-262.8051,-259.8393,-273.7122,-337.9839,-97.55341,82.34348,-0.5551684,-0.2209358,2.340261
-138.2673,28.77779,54.46436,29.73293,7.367082,-16.04132,-30.24009,-45.14093,-66.78835,-101.5252,-120.937,-136.7958,-150.4565,-160.7495,-153.5493,-145.452,-128.7143,-124.2452,-125.5122,-129.2298,-257.6531,-260.1693,-257.1872,-267.166,-265.7303,-263.4609,-264.5456,-263.1939,-263.7979,-263.191,-263.024,-264.9388,-265.5864,-265.1543,-265.4784,-264.8561,-264.8452,-263.931,-262.8671,-262.0395,-260.8268,-275.8856,-334.5326,-99.48997,83.77461,-0.1113753,0.1106461,1.40396
-146.8038,27.93136,55.57341,29.85478,7.125335,-15.67113,-29.72971,-44.76475,-67.77782,-100.9107,-121.6491,-137.048,-152.1229,-160.0335,-154.503,-146.0546,-132.4763,-124.3768,-126.5582,-128.4552,-255.0294,-256.0007,-255.3613,-262.2186,-264.4378,-261.4026,-262.7075,-263.3284,-262.5198,-258.0784,-259.6581,-260.4254,-260.5407,-261.193,-261.5237,-261.6341,-260.319,-259.7335,-258.3461,-257.993,-260.333,-274.6782,-331.9145,-99.61099,81.02244,-0.8880129,0.1106461,1.755074
-151.2524,27.81045,55.69664,29.85478,6.641834,-15.30095,-29.8573,-44.76475,-67.40677,-100.6648,-121.8864,-136.5437,-152.0038,-160.2721,-154.6222,-146.5366,-130.5953,-124.1136,-126.4274,-129.488,-251.2249,-251.2191,-248.5796,-258.3127,-261.5944,-259.7303,-259.8192,-259.1593,-259.708,-253.7437,-255.09,-258.1687,-259.1646,-259.2762,-260.8859,-258.6697,-256.0515,-256.2992,-254.7292,-254.6027,-259.469,-274.0745,-324.0599,-100.0951,82.56365,0.1105209,0.3319864,1.989148
-149.5691,26.96404,56.80569,30.46406,5.553973,-14.80737,-28.96413,-44.38858,-67.40677,-100.5419,-120.6996,-135.535,-149.6233,-159.6754,-153.4301,-146.7776,-131.1327,-124.5084,-126.8196,-128.5843,-247.1581,-247.1731,-246.4929,-257.7919,-258.234,-256.7715,-260.2131,-260.5041,-261.753,-260.3012,-258.9368,-255.235,-257.4445,-257.7428,-257.4414,-255.8343,-256.4395,-255.6633,-256.4085,-255.0402,-258.7283,-273.833,-327.2732,-102.7579,79.26104,0.1105209,0.2213162,2.106188
-152.094,28.05229,56.68246,30.95149,5.916594,-13.82021,-29.21932,-43.76162,-66.78835,-100.1732,-120.6996,-136.4176,-150.8136,-159.1981,-152.834,-145.3315,-132.8794,-125.2981,-129.6959,-131.9409,-248.47,-256.3685,-254.7092,-259.7448,-261.7237,-260.3735,-261.9198,-261.0421,-260.6027,-260.9681,-260.1389,-259.0714,-258.7059,-259.5318,-257.6965,-258.7986,-258.8965,-258.4615,-257.9585,-256.5713,-258.7283,-272.9879,-328.5822,-103.7261,79.37112,0.4433657,0.2213162,2.457301
-154.3784,27.81045,59.27025,33.38861,7.367082,-11.47571,-25.51906,-41.75536,-63.57262,-98.32953,-118.8007,-133.896,-147.5998,-158.8401,-152.1187,-145.0905,-131.9389,-125.1665,-127.7348,-131.8118,-247.1581,-254.5294,-255.2309,-260.7864,-262.7576,-263.8469,-263.1014,-262.7904,-261.4974,-260.5235,-258.9368,-258.8457,-259.0499,-258.8929,-261.0134,-260.9897,-260.5777,-259.9879,-258.7336,-257.993,-258.8518,-274.316,-329.4153,-100.3372,80.91235,-0.000427414,-0.3313844,1.638034
-149.2084,27.56861,60.3793,34.48532,7.608829,-11.22891,-25.77425,-40.12526,-63.57262,-96.11713,-118.0886,-132.5091,-147.4807,-156.334,-151.165,-144.1265,-133.2824,-126.7459,-129.8267,-130.6499,-247.6829,-252.4451,-248.5796,-257.9221,-258.8803,-258.9585,-261.9198,-260.9076,-260.8583,-257.7449,-259.5378,-257.7173,-257.2151,-258.1262,-258.462,-259.0564,-257.0861,-256.5536,-255.1167,-254.8214,-258.358,-272.9879,-327.3922,-100.3372,82.2334,0.1105213,-2.57E-05,2.457301
-152.6952,28.05229,61.36513,35.82574,7.608829,-9.131204,-24.62589,-38.99674,-61.71738,-95.99422,-115.9524,-131.1223,-144.6241,-155.7373,-149.3768,-143.524,-134.2229,-125.8246,-130.2189,-130.9081,-248.3388,-252.4451,-245.9712,-252.9746,-257.2001,-255.3564,-261.2634,-261.4456,-260.7305,-257.856,-257.7346,-258.7328,-256.8711,-256.9761,-262.1616,-260.603,-257.9913,-257.3168,-256.5376,-256.3526,-258.8518,-273.5915,-325.369,-102.6368,80.03165,-0.6661163,0.3319383,1.872114
-152.9357,28.05229,62.35096,36.55688,7.97145,-9.501388,-23.60513,-39.24752,-61.5937,-95.74841,-115.715,-131.2483,-146.5285,-155.7373,-150.2113,-142.9214,-134.0886,-126.351,-130.7419,-131.9409,-247.9453,-251.5869,-252.4921,-257.6617,-260.5605,-256.5142,-257.7186,-258.3523,-257.9188,-256.9669,-257.9751,-259.0714,-259.2793,-258.7651,-256.5484,-256.4788,-253.3359,-252.9921,-252.4041,-251.8686,-257.3705,-271.4182,-324.1789,-102.9999,80.58208,0.7762106,0.7746173,2.340255
-150.1703,27.81045,61.85804,36.80059,7.97145,-8.51423,-24.3707,-39.12213,-62.45948,-95.50258,-116.4271,-130.744,-146.2905,-155.7373,-149.3768,-141.7164,-133.1481,-126.8775,-128.9115,-130.1335,-244.0096,-253.0582,-249.3621,-256.6201,-257.4586,-259.9876,-259.5566,-259.1593,-258.6856,-257.7449,-258.8166,-258.9586,-259.2793,-259.1484,-258.5896,-258.5409,-256.5688,-256.6808,-254.7292,-253.181,-257.494,-270.5731,-322.9889,-102.8789,80.36192,0.2214691,-0.5522881,1.520994
-147.2847,27.80625,62.35096,35.9476,9.301059,-10.61194,-24.75349,-40.50144,-62.70684,-96.85461,-117.2579,-133.2656,-148.671,-157.1694,-149.3768,-141.5959,-134.626,-127.1407,-131.3956,-132.3282,-247.5517,-253.6711,-246.7537,-256.4899,-258.1048,-254.9705,-257.8499,-258.3523,-257.5353,-252.7434,-252.6858,-258.62,-257.4445,-257.1039,-254.89,-255.8343,-254.629,-253.8825,-251.3707,-251.103,-258.1111,-271.7805,-322.1558,-103.242,80.25182,0.3324174,-0.2209358,1.638034
-142.4754,28.16894,59.88644,33.87604,8.938437,-11.35231,-26.53982,-40.87762,-63.32525,-95.50258,-117.9699,-131.3744,-146.7666,-154.7826,-149.6152,-142.4394,-134.8947,-127.1407,-131.2648,-130.5208,-246.2398,-248.0313,-240.4936,-253.3652,-255.3907,-256.9001,-258.1125,-258.3523,-258.8134,-257.7449,-257.6145,-254.4451,-256.1831,-256.5927,-257.3139,-255.9632,-254.629,-254.3913,-254.4709,-254.4933,-258.4814,-271.4182,-326.6781,-102.1527,78.27026,-0.222324,-0.110484,1.989148
-150.0501,28.53162,60.37935,34.72903,8.817564,-10.11836,-25.39146,-39.6237,-62.21211,-95.87132,-116.5458,-132.257,-146.8856,-156.334,-150.569,-141.4754,-133.5512,-127.404,-128.9115,-130.779,-244.5344,-251.9547,-251.9704,-259.6146,-259.3972,-264.3615,-259.4254,-259.8317,-259.8359,-259.7455,-259.7783,-258.62,-258.3619,-260.2985,-262.2892,-260.2163,-259.1552,-258.3344,-258.4753,-257.2275,-257.494,-271.5389,-326.9161,-99.61097,81.90313,-0.222324,-7.38E-05,1.872108
